root,"root node",,0
158586,"zinc finger X-linked duplicated B",v26_40,1
158747,"motile sperm domain containing 2",v04_40,1
158747,"motile sperm domain containing 2",v07_40,1
159163,"RNA binding motif protein Y-linked family 1 member F",v24_40,1
159163,"RNA binding motif protein Y-linked family 1 member F",v26_40,1
159163,"RNA binding motif protein Y-linked family 1 member F",v38_40,1
159963,"solute carrier family 5 member 12",v21_40,1
159963,"solute carrier family 5 member 12",v34_40,1
162972,"zinc finger protein 550",v21_40,1
162972,"zinc finger protein 550",v26_40,1
162972,"zinc finger protein 550",v38_40,1
163131,"zinc finger protein 780B",v15_40,1
163590,"torsin 1A interacting protein 2",v21_40,1
163590,"torsin 1A interacting protein 2",v37_40,1
164656,"transmembrane serine protease 6",v31_40,1
164656,"transmembrane serine protease 6",v35_40,1
167227,"decapping mRNA 2",v15_40,1
167227,"decapping mRNA 2",v21_40,1
169522,"potassium voltage-gated channel modifier subfamily V member 2",v24_40,1
170679,"psoriasis susceptibility 1 candidate 1",v24_40,1
170680,"psoriasis susceptibility 1 candidate 2",v19_40,1
171017,"zinc finger protein 384",v21_40,1
171023,"ASXL transcriptional regulator 1",v15_40,1
171023,"ASXL transcriptional regulator 1",v24_40,1
171392,"zinc finger protein 675",v15_40,1
171546,"serine palmitoyltransferase small subunit A",v37_40,1
171558,"pre T cell antigen receptor alpha",v15_40,1
171586,"abhydrolase domain containing 3, phospholipase",v15_40,1
192286,"HIG1 hypoxia inducible domain family member 2A",v26_40,1
192286,"HIG1 hypoxia inducible domain family member 2A",v30_40,1
192666,"keratin 24",v12_40,1
192666,"keratin 24",v27_40,1
192666,"keratin 24",v30_40,1
192670,"argonaute RISC component 4",v16_40,1
192670,"argonaute RISC component 4",v24_40,1
192683,"secretory carrier membrane protein 5",v01_40,1
192683,"secretory carrier membrane protein 5",v02_40,1
192683,"secretory carrier membrane protein 5",v03_40,1
192683,"secretory carrier membrane protein 5",v35_40,1
196403,"deltex E3 ubiquitin ligase 3",v02_40,1
196403,"deltex E3 ubiquitin ligase 3",v35_40,1
196403,"deltex E3 ubiquitin ligase 3",v38_40,1
196441,"zinc finger C3H1-type containing",v15_40,1
196743,"polyamine oxidase",v24_40,1
196743,"polyamine oxidase",v31_40,1
196993,"cancer/testis associated 62",v24_40,1
199731,"cell adhesion molecule 4",v35_40,1
199870,"family with sequence similarity 76 member A",v24_40,1
200315,"apolipoprotein B mRNA editing enzyme catalytic subunit 3A",v12_40,1
200315,"apolipoprotein B mRNA editing enzyme catalytic subunit 3A",v14_40,1
200315,"apolipoprotein B mRNA editing enzyme catalytic subunit 3A",v16_40,1
200315,"apolipoprotein B mRNA editing enzyme catalytic subunit 3A",v27_40,1
200315,"apolipoprotein B mRNA editing enzyme catalytic subunit 3A",v32_40,1
200316,"apolipoprotein B mRNA editing enzyme catalytic subunit 3F",v14_40,1
200316,"apolipoprotein B mRNA editing enzyme catalytic subunit 3F",v24_40,1
201134,"centrosomal protein 112",v24_40,1
201254,"centromere protein X",v22_40,1
201501,"zinc finger and BTB domain containing 7C",v19_40,1
201501,"zinc finger and BTB domain containing 7C",v27_40,1
201501,"zinc finger and BTB domain containing 7C",v30_40,1
203197,"transmembrane protein 268",v14_40,1
203197,"transmembrane protein 268",v22_40,1
203611,"chromodomain Y-linked 2B",v24_40,1
203611,"chromodomain Y-linked 2B",v38_40,1
204851,"homeodomain interacting protein kinase 1",v15_40,1
205564,"SUMO specific peptidase 5",v21_40,1
205564,"SUMO specific peptidase 5",v24_40,1
206358,"solute carrier family 36 member 1",v02_40,1
206358,"solute carrier family 36 member 1",v15_40,1
206358,"solute carrier family 36 member 1",v16_40,1
206358,"solute carrier family 36 member 1",v22_40,1
219333,"ubiquitin specific peptidase 12",v11_40,1
219333,"ubiquitin specific peptidase 12",v16_40,1
219595,"folate hydrolase 1B",v01_40,1
219595,"folate hydrolase 1B",v03_40,1
219595,"folate hydrolase 1B",v04_40,1
219595,"folate hydrolase 1B",v07_40,1
219595,"folate hydrolase 1B",v22_40,1
219595,"folate hydrolase 1B",v31_40,1
219595,"folate hydrolase 1B",v40_40,1
219699,"unc-5 netrin receptor B",v02_40,1
219699,"unc-5 netrin receptor B",v04_40,1
220134,"spindle and kinetochore associated complex subunit 1",v15_40,1
220134,"spindle and kinetochore associated complex subunit 1",v16_40,1
220134,"spindle and kinetochore associated complex subunit 1",v24_40,1
220988,"heterogeneous nuclear ribonucleoprotein A3",v15_40,1
221395,"adhesion G protein-coupled receptor F5",v32_40,1
221443,"O-acyl-ADP-ribose deacylase 1",v24_40,1
221823,"phosphoribosyl pyrophosphate synthetase 1 like 1",v24_40,1
221830,"RNA polymerase I subunit F",v15_40,1
221981,"thrombospondin type 1 domain containing 7A",v06_40,1
221981,"thrombospondin type 1 domain containing 7A",v21_40,1
221981,"thrombospondin type 1 domain containing 7A",v34_40,1
222487,"adhesion G protein-coupled receptor G3",v16_40,1
222487,"adhesion G protein-coupled receptor G3",v38_40,1
222642,"translocator protein 2",v16_40,1
223117,"semaphorin 3D",v24_40,1
246100,"cancer/testis antigen 1A",v24_40,1
246100,"cancer/testis antigen 1A",v38_40,1
246721,"RNA polymerase II subunit J2",v15_40,1
246721,"RNA polymerase II subunit J2",v22_40,1
246721,"RNA polymerase II subunit J2",v26_40,1
253175,"chromodomain Y-linked 1B",v24_40,1
253175,"chromodomain Y-linked 1B",v38_40,1
253190,"serine hydrolase like 2",v19_40,1
253190,"serine hydrolase like 2",v22_40,1
253190,"serine hydrolase like 2",v39_40,1
253980,"potassium channel tetramerization domain containing 13",v24_40,1
253982,"aspartate beta-hydroxylase domain containing 1",v01_40,1
253982,"aspartate beta-hydroxylase domain containing 1",v02_40,1
253982,"aspartate beta-hydroxylase domain containing 1",v03_40,1
253982,"aspartate beta-hydroxylase domain containing 1",v04_40,1
254531,"lysophosphatidylcholine acyltransferase 4",v02_40,1
256051,"zinc finger protein 549",v19_40,1
256227,"STEAP family member 1B",v06_40,1
256949,"KN motif and ankyrin repeat domains 3",v32_40,1
257407,"chromosome 2 open reading frame 72",v21_40,1
257407,"chromosome 2 open reading frame 72",v31_40,1
259173,"ALS2 C-terminal like",v27_40,1
259197,"natural cytotoxicity triggering receptor 3",v14_40,1
259197,"natural cytotoxicity triggering receptor 3",v38_40,1
259217,"heat shock protein family A (Hsp70) member 12A",v06_40,1
259266,"assembly factor for spindle microtubules",v15_40,1
259266,"assembly factor for spindle microtubules",v16_40,1
259266,"assembly factor for spindle microtubules",v24_40,1
266740,"MAGE family member A2B",v24_40,1
280658,"SSX family member 7",v24_40,1
282808,"RAB40A like",v38_40,1
283232,"transmembrane protein 80",v36_40,1
283450,"HECT domain E3 ubiquitin protein ligase 4",v02_40,1
283537,"solute carrier family 46 member 3",v31_40,1
283537,"solute carrier family 46 member 3",v35_40,1
284323,"zinc finger protein 780A",v15_40,1
284366,"kallikrein related peptidase 9",v19_40,1
284366,"kallikrein related peptidase 9",v27_40,1
284366,"kallikrein related peptidase 9",v39_40,1
284403,"WD repeat domain 62",v24_40,1
284403,"WD repeat domain 62",v26_40,1
284443,"zinc finger protein 493",v02_40,1
284443,"zinc finger protein 493",v15_40,1
284541,"cytochrome P450 family 4 subfamily A member 22",v31_40,1
284541,"cytochrome P450 family 4 subfamily A member 22",v34_40,1
284541,"cytochrome P450 family 4 subfamily A member 22",v38_40,1
285190,"RANBP2 like and GRIP domain containing 4",v21_40,1
285190,"RANBP2 like and GRIP domain containing 4",v24_40,1
285527,"FRY like transcription coactivator",v04_40,1
285596,"family with sequence similarity 153 member A",v02_40,1
285596,"family with sequence similarity 153 member A",v14_40,1
285596,"family with sequence similarity 153 member A",v23_40,1
285596,"family with sequence similarity 153 member A",v24_40,1
285596,"family with sequence similarity 153 member A",v35_40,1
285596,"family with sequence similarity 153 member A",v37_40,1
285598,"ADP ribosylation factor like GTPase 10",v26_40,1
285598,"ADP ribosylation factor like GTPase 10",v30_40,1
286451,"Yip1 domain family member 6",v21_40,1
286451,"Yip1 domain family member 6",v22_40,1
286451,"Yip1 domain family member 6",v35_40,1
286527,"thymosin beta 15B",v10_40,1
286527,"thymosin beta 15B",v11_40,1
286527,"thymosin beta 15B",v15_40,1
286527,"thymosin beta 15B",v20_40,1
286749,"STON1-GTF2A1L readthrough",v24_40,1
317662,"family with sequence similarity 149 member B1",v24_40,1
317749,"dehydrogenase/reductase 4 like 2",v31_40,1
317749,"dehydrogenase/reductase 4 like 2",v34_40,1
317762,"coiled-coil domain containing 85C",v40_40,1
338324,"S100 calcium binding protein A7A",v12_40,1
338324,"S100 calcium binding protein A7A",v17_40,1
338324,"S100 calcium binding protein A7A",v19_40,1
338324,"S100 calcium binding protein A7A",v20_40,1
338324,"S100 calcium binding protein A7A",v27_40,1
338324,"S100 calcium binding protein A7A",v39_40,1
338442,"hydroxycarboxylic acid receptor 2",v14_40,1
338442,"hydroxycarboxylic acid receptor 2",v16_40,1
338442,"hydroxycarboxylic acid receptor 2",v17_40,1
338442,"hydroxycarboxylic acid receptor 2",v19_40,1
338442,"hydroxycarboxylic acid receptor 2",v27_40,1
338442,"hydroxycarboxylic acid receptor 2",v32_40,1
338442,"hydroxycarboxylic acid receptor 2",v39_40,1
338645,"leucine zipper protein 2",v01_40,1
338645,"leucine zipper protein 2",v03_40,1
338645,"leucine zipper protein 2",v04_40,1
338645,"leucine zipper protein 2",v07_40,1
338645,"leucine zipper protein 2",v37_40,1
339105,"serine protease 53",v31_40,1
339229,"oxidoreductase like domain containing 1",v24_40,1
339479,"BMP/retinoic acid inducible neural specific 3",v01_40,1
339479,"BMP/retinoic acid inducible neural specific 3",v02_40,1
339479,"BMP/retinoic acid inducible neural specific 3",v03_40,1
339479,"BMP/retinoic acid inducible neural specific 3",v04_40,1
339479,"BMP/retinoic acid inducible neural specific 3",v07_40,1
339479,"BMP/retinoic acid inducible neural specific 3",v22_40,1
342096,"golgin A6 family member A",v15_40,1
342096,"golgin A6 family member A",v24_40,1
342096,"golgin A6 family member A",v38_40,1
342538,"nascent polypeptide associated complex subunit alpha 2",v24_40,1
342926,"zinc finger protein 677",v26_40,1
346157,"zinc finger protein 391",v24_40,1
347733,"tubulin beta 2B class IIb",v01_40,1
347733,"tubulin beta 2B class IIb",v02_40,1
347733,"tubulin beta 2B class IIb",v03_40,1
347733,"tubulin beta 2B class IIb",v04_40,1
347733,"tubulin beta 2B class IIb",v06_40,1
347733,"tubulin beta 2B class IIb",v07_40,1
347853,"T-box transcription factor 10",v26_40,1
348158,"acyl-CoA synthetase medium chain family member 2B",v31_40,1
348158,"acyl-CoA synthetase medium chain family member 2B",v34_40,1
348995,"nucleoporin 43",v15_40,1
353189,"solute carrier organic anion transporter family member 4C1",v16_40,1
353189,"solute carrier organic anion transporter family member 4C1",v31_40,1
353189,"solute carrier organic anion transporter family member 4C1",v34_40,1
353500,"bone morphogenetic protein 8a",v24_40,1
353500,"bone morphogenetic protein 8a",v38_40,1
353513,"variable charge Y-linked 1B",v24_40,1
353513,"variable charge Y-linked 1B",v38_40,1
353514,"leukocyte immunoglobulin like receptor A5",v16_40,1
353514,"leukocyte immunoglobulin like receptor A5",v32_40,1
353515,"XK related, Y-linked 2",v40_40,1
373863,"DND microRNA-mediated repression inhibitor 1",v02_40,1
373863,"DND microRNA-mediated repression inhibitor 1",v24_40,1
373863,"DND microRNA-mediated repression inhibitor 1",v38_40,1
374286,"CMT1A duplicated region transcript 1",v38_40,1
374291,"NADH:ubiquinone oxidoreductase core subunit S7",v26_40,1
374655,"zinc finger protein 710",v38_40,1
374819,"leucine rich repeat containing 37 member A3",v15_40,1
374819,"leucine rich repeat containing 37 member A3",v24_40,1
374977,"maestro heat like repeat family member 7",v24_40,1
374977,"maestro heat like repeat family member 7",v35_40,1
374977,"maestro heat like repeat family member 7",v36_40,1
375035,"SFT2 domain containing 2",v24_40,1
375035,"SFT2 domain containing 2",v27_40,1
375056,"MIA SH3 domain ER export factor 3",v22_40,1
375056,"MIA SH3 domain ER export factor 3",v24_40,1
375056,"MIA SH3 domain ER export factor 3",v31_40,1
375057,"stum, mechanosensory transduction mediator homolog",v01_40,1
375057,"stum, mechanosensory transduction mediator homolog",v03_40,1
375346,"STIM activating enhancer",v26_40,1
375346,"STIM activating enhancer",v31_40,1
375790,"agrin",v38_40,1
378708,"centromere protein S",v24_40,1
378708,"centromere protein S",v34_40,1
378948,"RNA binding motif protein Y-linked family 1 member B",v24_40,1
378948,"RNA binding motif protein Y-linked family 1 member B",v26_40,1
378948,"RNA binding motif protein Y-linked family 1 member B",v38_40,1
378949,"RNA binding motif protein Y-linked family 1 member D",v24_40,1
378949,"RNA binding motif protein Y-linked family 1 member D",v26_40,1
378949,"RNA binding motif protein Y-linked family 1 member D",v38_40,1
378950,"RNA binding motif protein Y-linked family 1 member E",v24_40,1
378950,"RNA binding motif protein Y-linked family 1 member E",v26_40,1
378950,"RNA binding motif protein Y-linked family 1 member E",v38_40,1
378951,"RNA binding motif protein Y-linked family 1 member J",v24_40,1
378951,"RNA binding motif protein Y-linked family 1 member J",v26_40,1
378951,"RNA binding motif protein Y-linked family 1 member J",v38_40,1
387032,"zinc finger with KRAB and SCAN domains 4",v14_40,1
387032,"zinc finger with KRAB and SCAN domains 4",v15_40,1
387032,"zinc finger with KRAB and SCAN domains 4",v24_40,1
387104,"SOGA family member 3",v01_40,1
387104,"SOGA family member 3",v02_40,1
387104,"SOGA family member 3",v03_40,1
387104,"SOGA family member 3",v26_40,1
387263,"chromosome 6 open reading frame 120",v21_40,1
387522,"PEDS1-UBE2V1 readthrough",v27_40,1
387893,"lysine methyltransferase 5A",v16_40,1
387893,"lysine methyltransferase 5A",v22_40,1
387893,"lysine methyltransferase 5A",v27_40,1
389125,"musculoskeletal, embryonic nuclear protein 1",v26_40,1
389125,"musculoskeletal, embryonic nuclear protein 1",v31_40,1
389136,"vestigial like family member 3",v21_40,1
389177,"transmembrane protein 212",v02_40,1
389177,"transmembrane protein 212",v23_40,1
389677,"RNA binding motif protein 12B",v15_40,1
389730,"SPATA31 subfamily A member 6",v24_40,1
389856,"ubiquitin specific peptidase 27 X-linked",v02_40,1
389856,"ubiquitin specific peptidase 27 X-linked",v21_40,1
390616,"ankyrin repeat domain 34C",v01_40,1
390616,"ankyrin repeat domain 34C",v02_40,1
390616,"ankyrin repeat domain 34C",v03_40,1
390616,"ankyrin repeat domain 34C",v35_40,1
390892,"olfactory receptor family 7 subfamily A member 10",v26_40,1
390892,"olfactory receptor family 7 subfamily A member 10",v38_40,1
390999,"PRAME family member 12",v38_40,1
399664,"mex-3 RNA binding family member D",v21_40,1
399979,"sorting nexin 19",v24_40,1
400451,"family with sequence similarity 174 member B",v22_40,1
400451,"family with sequence similarity 174 member B",v35_40,1
400451,"family with sequence similarity 174 member B",v36_40,1
400451,"family with sequence similarity 174 member B",v38_40,1
400451,"family with sequence similarity 174 member B",v40_40,1
400506,"lysine rich nucleolar protein 1",v01_40,1
400506,"lysine rich nucleolar protein 1",v03_40,1
400506,"lysine rich nucleolar protein 1",v04_40,1
400736,"PRAME family member 13",v38_40,1
400966,"RANBP2 like and GRIP domain containing 1",v24_40,1
401251,"suppressor APC domain containing 1",v15_40,1
401251,"suppressor APC domain containing 1",v19_40,1
401251,"suppressor APC domain containing 1",v24_40,1
402055,"SRR1 domain containing",v16_40,1
402055,"SRR1 domain containing",v24_40,1
402055,"SRR1 domain containing",v26_40,1
404281,"YY2 transcription factor",v38_40,1
404734,"ANKHD1-EIF4EBP3 readthrough",v21_40,1
407977,"TNFSF12-TNFSF13 readthrough",v32_40,1
407977,"TNFSF12-TNFSF13 readthrough",v40_40,1
408029,"CDRT15 pseudogene 3",v40_40,1
414059,"TBC1 domain family member 3B",v24_40,1
414060,"TBC1 domain family member 3C",v24_40,1
414062,"C-C motif chemokine ligand 3 like 3",v07_40,1
414062,"C-C motif chemokine ligand 3 like 3",v14_40,1
425054,"variable charge X-linked 3B",v24_40,1
440270,"golgin A8 family member B",v02_40,1
440270,"golgin A8 family member B",v15_40,1
440270,"golgin A8 family member B",v24_40,1
440387,"chymotrypsinogen B2",v29_40,1
440387,"chymotrypsinogen B2",v38_40,1
440738,"microtubule associated protein 1 light chain 3 gamma",v21_40,1
440738,"microtubule associated protein 1 light chain 3 gamma",v32_40,1
441151,"transmembrane protein 151B",v01_40,1
441151,"transmembrane protein 151B",v02_40,1
441151,"transmembrane protein 151B",v03_40,1
441151,"transmembrane protein 151B",v06_40,1
441151,"transmembrane protein 151B",v07_40,1
441250,"tRNA-yW synthesizing protein 1 homolog B",v20_40,1
441250,"tRNA-yW synthesizing protein 1 homolog B",v22_40,1
441250,"tRNA-yW synthesizing protein 1 homolog B",v23_40,1
441452,"SPATA31 subfamily C member 1",v24_40,1
